860732594987704320,the next time i'm in california why not find the prettiest girl and rape her then i'll just pretend to be an ille…,Sun Apr 01 17:12:01 +0000 2018,,34,1,False,"Washington, DC",Sat May 06 05:46:57 +0000 2017,0,0,0.0,0.0
32750313,we've been fighting in for 17 years i say it's time we declare victory and leave i didn't vote for…,Sun Apr 01 17:12:02 +0000 2018,,1215,1554,False,"Chicago, IL",Sat Apr 18 02:56:35 +0000 2009,0,0,0.0,0.0
924949909152903168,your or,Sun Apr 01 17:12:03 +0000 2018,,58,67,False,Beverly,Mon Oct 30 10:43:37 +0000 2017,0,0,0.0,0.0
796573661964750848,she's the devil donald trump,Sun Apr 01 17:12:05 +0000 2018,,90,6,False,United States,Thu Nov 10 04:42:15 +0000 2016,0,0,0.0,0.0
346231358,america has been a plutocrat-fascist shit hole dictatorship for 40 years electing was merely taking off th…,Sun Apr 01 17:12:08 +0000 2018,,647,673,False,Everywhere ,Sun Jul 31 23:13:38 +0000 2011,0,0,-0.35,0.65
905892801782697985,one thing in the world politics cannot be tolerated the administration's support to the israeli occupation…,Sun Apr 01 17:12:09 +0000 2018,,942,4572,False,"Toronto, Ontario",Thu Sep 07 20:37:29 +0000 2017,0,0,0.0,0.0
3237617343,has privately talked up pullout for months,Sun Apr 01 17:12:21 +0000 2018,,514,757,False,,Wed May 06 01:45:44 +0000 2015,0,0,0.0,0.375
28021382,although many loyalists are exiled from the criminal organization remain intact.…,Sun Apr 01 17:12:42 +0000 2018,,9452,7226,False,,Wed Apr 01 01:45:53 +0000 2009,0,0,0.04999999999999999,0.525
16883402,reading christopher steele the man behind the quite the tale of intrigu…,Sun Apr 01 17:13:01 +0000 2018,,6804,2349,False,Insert country here.,Tue Oct 21 09:13:42 +0000 2008,0,0,-0.4,0.7
23462782,anyone else think this “president” should be removed from office immediately and locked up,Sun Apr 01 17:13:07 +0000 2018,,1474,1186,False,,Mon Mar 09 17:27:13 +0000 2009,0,0,0.0,0.0
928916084,red paint splashed across golf club sign in florida washington post,Sun Apr 01 17:13:08 +0000 2018,,20223,13158,False,Etats-Unis,Tue Nov 06 03:23:50 +0000 2012,0,0,0.0,0.0
2187437544,sucks fatballs in d,Sun Apr 01 17:13:17 +0000 2018,,117,3,False,Erdkern,Mon Nov 11 00:57:47 +0000 2013,0,0,-0.3,0.3
801716904,yep that's it sad but true,Sun Apr 01 17:13:23 +0000 2018,,1243,3571,False,"Phoenix, AZ",Tue Sep 04 03:24:22 +0000 2012,0,0,-0.07500000000000001,0.825
928916084,ron kessler kellyanne conway is the number one leaker in the white house breitbart news,Sun Apr 01 17:13:27 +0000 2018,,20223,13158,False,Etats-Unis,Tue Nov 06 03:23:50 +0000 2012,0,0,0.0,0.0
970655437203832833,very impressed with your happy easter tweet donny please spank me stormy trumpf not one spelling mistake,Sun Apr 01 17:13:28 +0000 2018,,2,1,False,,Mon Mar 05 13:41:04 +0000 2018,0,0,0.9,1.0
1343843450,for 60 years you feared the soviet union and hated how it treated its citizens today many of you urge the preside…,Sun Apr 01 17:13:30 +0000 2018,,967,1123,False,,Thu Apr 11 08:15:56 +0000 2013,0,0,-0.2,0.6
733246533156655104,says he wants skilled migrants but creates new hurdles washington times,Sun Apr 01 17:13:30 +0000 2018,,31404,24386,False,United States,Thu May 19 10:42:51 +0000 2016,0,0,0.27878787878787875,0.3515151515151515
917182591714897920,smh 😤😤😤 dirty trump haters …,Sun Apr 01 17:13:30 +0000 2018,,20,4,False,,Mon Oct 09 00:19:05 +0000 2017,0,0,-0.6,0.8
109484669,i'd say the spring 18 interns represent the wh well,Sun Apr 01 17:13:37 +0000 2018,,867,873,False,,Fri Jan 29 05:53:47 +0000 2010,0,0,0.0,0.0
522537060,says no more on deal for dreamer immigrants,Sun Apr 01 17:13:40 +0000 2018,,54621,3790,False,United States,Mon Mar 12 19:58:19 +0000 2012,0,0,-0.25,0.5
124816474,dear is dead fuck you and this orange prick is a heartless spineless pi…,Sun Apr 01 17:13:41 +0000 2018,,1784,498,False,"Lancaster, PA",Sat Mar 20 17:25:38 +0000 2010,0,0,-0.30000000000000004,0.5
2717106752,you are an embarrassment,Sun Apr 01 17:13:52 +0000 2018,,5538,5845,False,"Dearborn Heights, MI",Fri Aug 08 13:26:22 +0000 2014,0,0,0.0,0.0
2305784472,👇 lying god of the evangilicals👇 full of incoherent words/speeches praise the false god of this satanic cult that…,Sun Apr 01 17:13:57 +0000 2018,,282,419,False,MI USA,Thu Jan 23 02:06:45 +0000 2014,0,0,-0.08333333333333337,0.4388888888888889
872136819646894081,‘poster child for trump’s intolerance’ ex-evangelist rains holy hell on ‘converted catholic’ laura ingraham …,Sun Apr 01 17:14:04 +0000 2018,,1101,1054,False,United Kingdom,Tue Jun 06 17:03:16 +0000 2017,0,0,0.0,0.1
872136819646894081,watch trump stands in front of church and attacks immigrants on easter sunday …,Sun Apr 01 17:14:04 +0000 2018,,1101,1054,False,United Kingdom,Tue Jun 06 17:03:16 +0000 2017,0,0,0.0,0.0
923278397085835272,chelsea handler drunken tweets part 2 as soon as the tweet appears chelsea shotguns a can of colt 45 to ea…,Sun Apr 01 17:14:10 +0000 2018,,6828,7024,False,"Yorktown, VA",Wed Oct 25 20:01:38 +0000 2017,0,0,0.0,0.0
194306142,had no intention of fixing in the first place he eliminated it in order to blackmail dems in congress…,Sun Apr 01 17:14:21 +0000 2018,,2057,2183,False,"Huntington Park - Lynwood, CA",Thu Sep 23 20:56:39 +0000 2010,0,0,0.25,0.3333333333333333
487311422,it’s also april fools day and you are the worst joke ever …,Sun Apr 01 17:14:22 +0000 2018,,132,94,False,,Thu Feb 09 07:10:27 +0000 2012,0,0,-1.0,1.0
964167367348641792,call📞pres at 1-202-456-1111 say “turn back the march of thousands of central refugees en route in…,Sun Apr 01 17:14:22 +0000 2018,,298,762,False,USA🇺🇸Trump2020,Thu Feb 15 15:59:48 +0000 2018,0,0,0.0,0.125
522537060,says no more on deal for dreamer immigrants,Sun Apr 01 17:14:35 +0000 2018,,54621,3790,False,United States,Mon Mar 12 19:58:19 +0000 2012,0,0,-0.25,0.5
780641973401116672,’s easter wish an end to protections for undocumented youth,Sun Apr 01 17:14:38 +0000 2018,,4892,4921,False,Underground,Tue Sep 27 05:35:24 +0000 2016,0,0,0.0,0.0
118657158,i am so confused most normal people when caught barking up the wrong tree in the wrong forest and oops that's…,Sun Apr 01 17:14:39 +0000 2018,,754,1624,False,Body in NoVA. Heart in CO.,Mon Mar 01 10:57:11 +0000 2010,0,0,-0.15,0.73
174786533,faith and the poor today 3pm cst listen live:…,Sun Apr 01 17:14:39 +0000 2018,,11843,17089,False,United States,Wed Aug 04 20:37:38 +0000 2010,0,0,-0.4,0.6
1618999765,fascism marches on in traitorous land,Sun Apr 01 17:14:41 +0000 2018,,936,1307,False,Burque ,Thu Jul 25 00:49:00 +0000 2013,0,0,0.0,0.0
17586038,strict gun control in london so murderers are using knives another case where gun control didn't stop crime will…,Sun Apr 01 17:14:46 +0000 2018,,25645,24821,False,western Texas,Mon Nov 24 05:03:28 +0000 2008,0,0,0.0,0.0
18583055,it seems trump's biggest problem is sessions based on public information we know the only campaign that colluded w…,Sun Apr 01 17:14:49 +0000 2018,,5980,4492,False,California,Sat Jan 03 17:50:22 +0000 2009,0,0,0.0,0.5333333333333333
1706183262,no not people he dislikes but those who actively and illegally tried to undermine him,Sun Apr 01 17:14:49 +0000 2018,,833,927,False,Badlands of Cali,Wed Aug 28 03:25:37 +0000 2013,0,0,-0.31666666666666665,0.55
3535835608,watch as trump turns local news outlets into chilling state run propaganda that highlights mandated fake news vi…,Sun Apr 01 17:14:49 +0000 2018,,15036,14862,False,"NO LISTS, NO PORN",Thu Sep 03 16:37:54 +0000 2015,0,0,-0.275,0.5
33697243,of course wanted to make easter about him and not the importance of the day not surpised at all,Sun Apr 01 17:14:52 +0000 2018,,4166,708,False,,Mon Apr 20 22:42:54 +0000 2009,0,0,0.0,0.0
3038454584,the w/gimp for bcuz already have russian ties amp compromised thru sex or money or both gopteabags,Sun Apr 01 17:14:54 +0000 2018,,401,666,False,EVERYWHERE...USA,Mon Feb 23 19:52:00 +0000 2015,0,0,0.0,0.0
899056643081678848,everybody knows jesus was a real zealot when it came to immigration,Sun Apr 01 17:14:55 +0000 2018,,129,399,False,"Lafayette, LA",Sat Aug 19 23:53:02 +0000 2017,0,0,0.2,0.30000000000000004
1343843450,for 60 years you feared the soviet union and hated how it treated its citizens today many of you u…,Sun Apr 01 17:14:56 +0000 2018,,967,1123,False,,Thu Apr 11 08:15:56 +0000 2013,0,0,-0.2,0.6
522537060,says no more on deal for dreamer immigrants,Sun Apr 01 17:14:56 +0000 2018,,54621,3790,False,United States,Mon Mar 12 19:58:19 +0000 2012,0,0,-0.25,0.5
281367314,when you cheat success you face consequences now hope all government parties choose their next candidates wisely.…,Sun Apr 01 17:15:05 +0000 2018,,2777,2613,False,Everywhere,Wed Apr 13 04:41:31 +0000 2011,0,0,0.15,0.0
283562699,and for easter and we can weather this st…,Sun Apr 01 17:15:07 +0000 2018,,231,223,False,Worldwide,Sun Apr 17 14:56:47 +0000 2011,0,0,0.0,0.0
1482232747,rocking out with these great as we are so proud of today http://bit.ly/arkansasfests,Sun Apr 01 17:15:09 +0000 2018,,938,2001,False,USA,Tue Jun 04 12:53:39 +0000 2013,0,0,0.8,0.875
1482232747,check out the top things to do in this month to forget about our moronic president.…,Sun Apr 01 17:15:11 +0000 2018,,938,2001,False,USA,Tue Jun 04 12:53:39 +0000 2013,0,0,0.5,0.5
33697243,of course wanted to make about him and not the importance of the day not surprised at all,Sun Apr 01 17:15:13 +0000 2018,,4166,708,False,,Mon Apr 20 22:42:54 +0000 2009,0,0,-0.05,0.9
2295217322,i all my friends ard woman zdf merkel macron…,Sun Apr 01 17:15:29 +0000 2018,,580062,637390,False,"Vienna, München, New York",Fri Jan 17 00:29:37 +0000 2014,0,0,0.0,0.0
29584150,likewise but your hero right now is been investigated by others in his…,Sun Apr 01 17:15:30 +0000 2018,,10927,12506,False,"Mill Valley, CA",Wed Apr 08 00:00:47 +0000 2009,0,0,0.2857142857142857,0.5357142857142857
61529149,christian idk i would like to know if the holy water began boiling when stepped into the church sadvocate 👿,Sun Apr 01 17:15:37 +0000 2018,,832,1834,False,,Thu Jul 30 16:25:09 +0000 2009,0,0,0.0,0.0
31261317,the judas president,Sun Apr 01 17:15:40 +0000 2018,,18,40,False,,Tue Apr 14 23:20:09 +0000 2009,0,0,0.0,0.0
48347194,interns are a mix of color compared to white internship,Sun Apr 01 17:15:42 +0000 2018,,1509,1208,False,my Zone ,Thu Jun 18 13:23:21 +0000 2009,0,0,0.0,0.0
1897239480,understand where were at folks have abdicated their sacred oath to the constitution le…,Sun Apr 01 17:15:51 +0000 2018,,1115,1497,False,Vermont,Mon Sep 23 13:12:29 +0000 2013,0,0,0.0,0.0
825088670403145728,all of that due to what heard on noise amp needs to be gone,Sun Apr 01 17:15:54 +0000 2018,,105,161,False,United States,Fri Jan 27 21:10:43 +0000 2017,0,0,-0.125,0.375
890233932079407105,hits clinton as ‘biggest loser’,Sun Apr 01 17:15:56 +0000 2018,,2420,4395,False,,Wed Jul 26 15:34:43 +0000 2017,0,0,0.0,0.0
734976798505590785,the reason these people hate america is bc they don’t understand us history amp i’m not sure they know how to read…,Sun Apr 01 17:16:05 +0000 2018,,1657,2739,False,,Tue May 24 05:18:18 +0000 2016,0,0,-0.525,0.8944444444444444
30014480,jim carrey’s bizarre anti-trump paintings are … something via,Sun Apr 01 17:16:06 +0000 2018,,124,311,False,"Dover, DE USA",Thu Apr 09 16:25:31 +0000 2009,0,0,0.4,0.6
522537060,in easter sunday tirade says he will make no deal to help dreamers threatens again to scrap nafta…,Sun Apr 01 17:16:12 +0000 2018,,54621,3790,False,United States,Mon Mar 12 19:58:19 +0000 2012,0,0,0.0,0.0
48999188,tell you what you stick to science fiction and let stick to saving the world,Sun Apr 01 17:16:18 +0000 2018,,2546,3094,False,Calleocho,Sat Jun 20 12:55:13 +0000 2009,0,0,0.0,0.0
771585859996921857,california rep sherman defends hysteria over,Sun Apr 01 17:16:20 +0000 2018,,2237,808,False,The White House,Fri Sep 02 05:49:39 +0000 2016,0,0,0.0,0.0
32732090,don't buy there cheap goods,Sun Apr 01 17:16:24 +0000 2018,,42,74,False,IN YOUR BACK YARD,Sat Apr 18 02:11:55 +0000 2009,0,0,0.4,0.7
957624311497547776,he still doesn't preside over…,Sun Apr 01 17:16:33 +0000 2018,,253,250,False,,Sun Jan 28 14:40:02 +0000 2018,0,0,0.0,0.0
3084035283,for those that say milania should leave because of what a playboy he is i really think she needs to stay fo…,Sun Apr 01 17:16:35 +0000 2018,,52,92,False,,Tue Mar 10 14:13:02 +0000 2015,0,0,0.2,0.2
935208787,and his need to reread their …,Sun Apr 01 17:16:35 +0000 2018,,1221,5000,False,,Thu Nov 08 19:02:05 +0000 2012,0,0,0.0,0.0
793775436429799426,nice look looking for you,Sun Apr 01 17:16:36 +0000 2018,,481,4978,False,,Wed Nov 02 11:23:06 +0000 2016,0,0,0.6,1.0
762699654479785986,if he could attack clinton i see no reason he shouldn't attack if he is not attacking trump then m…,Sun Apr 01 17:16:38 +0000 2018,,1273,891,False,"Baton Rouge,La.",Mon Aug 08 17:19:02 +0000 2016,0,0,0.0,0.0
242137063,i'll bet that was a real tough decision for him,Sun Apr 01 17:16:38 +0000 2018,,472,583,False,"Visalia, California",Mon Jan 24 01:36:35 +0000 2011,0,0,-0.5833333333333334,1.0
2786513687,are these tweets real?????lmao😂😂😂,Sun Apr 01 17:16:40 +0000 2018,,18,96,False,South Africa,Sat Sep 27 01:01:24 +0000 2014,0,0,0.0,0.0
927765967752646657,former secretary of veterans affairs david shulkin one-on-one full interview – 2018-04-01 via,Sun Apr 01 17:16:40 +0000 2018,,12,356,False,,Tue Nov 07 05:13:38 +0000 2017,0,0,0.175,0.275
872641496935223296,happy easter to all including to my many enemies and those who have fought and lost so b…,Sun Apr 01 17:16:41 +0000 2018,,11573,12679,False,"New York, NY",Thu Jun 08 02:28:40 +0000 2017,0,0,0.65,0.75
930134408,great piece by “this is the of the 9-year-old sticking fingers in his ears and saying…,Sun Apr 01 17:16:43 +0000 2018,,506,94,False,"Oklahoma City, OK",Tue Nov 06 17:09:17 +0000 2012,0,0,0.8,0.75
724012560534507521,is the worst in recent times don't forget slavery and murder of african americans and genocide and…,Sun Apr 01 17:16:43 +0000 2018,,3260,3264,False,"Honolulu, HI",Sat Apr 23 23:10:20 +0000 2016,0,0,-0.3333333333333333,0.4166666666666667
2269619268,minister of defense for avigdor lieberman warned the people of and today you…,Sun Apr 01 17:16:47 +0000 2018,,25190,19055,False,Greater NYC,Tue Dec 31 00:42:52 +0000 2013,0,0,0.0,0.0
314003511,no sympathy for those that choose to align themselves with the devil his resume of destruction is and has been pu…,Sun Apr 01 17:16:49 +0000 2018,,449,1968,False,Earth,Thu Jun 09 15:18:19 +0000 2011,0,0,0.0,0.0
35359301,does trump retain a lawyer who is capable of making him understand this,Sun Apr 01 17:16:56 +0000 2018,,1676,1648,False,Colorado,Sun Apr 26 00:59:12 +0000 2009,0,0,0.2,0.4
830478594858168321,don't listen to he gave a mulligan on every day allows himself to be us…,Sun Apr 01 17:16:59 +0000 2018,,2701,2382,False,"Baltimore, MD",Sat Feb 11 18:08:21 +0000 2017,0,0,0.0,0.0
831433580,this is extremely dangerous to our democracy,Sun Apr 01 17:17:01 +0000 2018,,685,585,False,,Tue Sep 18 16:46:13 +0000 2012,0,0,-0.6,0.9
522537060,says no more on deal for dreamer immigrants,Sun Apr 01 17:17:07 +0000 2018,,54621,3790,False,United States,Mon Mar 12 19:58:19 +0000 2012,0,0,-0.25,0.5
28834750,i wish the “white evangelicals” that believe god sent him to be their president to set up the 2nd coming you know…,Sun Apr 01 17:17:09 +0000 2018,,2259,2475,False,"Baltimore, MD",Sat Apr 04 17:40:02 +0000 2009,0,0,0.0,0.0
17586038,in case you haven't figured out the illegal immigrant problem in the us is an invasion this should make it crystal…,Sun Apr 01 17:17:10 +0000 2018,,25645,24821,False,western Texas,Mon Nov 24 05:03:28 +0000 2008,0,0,-0.5,0.5
2837917071,europeans looking at the tweets of like,Sun Apr 01 17:17:16 +0000 2018,,72,111,False,Nederland,Mon Oct 20 08:23:47 +0000 2014,0,0,0.0,0.0
2236632815,at trump’s church easter service the priest told the congregation to “ go…,Sun Apr 01 17:17:18 +0000 2018,,183,804,False,,Sat Dec 21 16:13:25 +0000 2013,0,0,0.0,0.0
15223619,on so love a pervert who bangs teenagers,Sun Apr 01 17:17:23 +0000 2018,,5582,4604,False,Seattle area,Tue Jun 24 20:23:27 +0000 2008,0,0,0.5,0.6
733246533156655104,says no more on deal for dreamer immigrants,Sun Apr 01 17:17:27 +0000 2018,,31405,24386,False,United States,Thu May 19 10:42:51 +0000 2016,0,0,-0.25,0.5
186226125,we oppose him because he is an incompetent buffoon,Sun Apr 01 17:17:28 +0000 2018,,89,192,False,Long Island,Thu Sep 02 22:14:57 +0000 2010,0,0,-0.35,0.3666666666666667
15223619,on so love a pervert who bangs…,Sun Apr 01 17:17:31 +0000 2018,,5582,4604,False,Seattle area,Tue Jun 24 20:23:27 +0000 2008,0,0,0.5,0.6
146213826,comedy the joke's on you,Sun Apr 01 17:17:50 +0000 2018,,41,14,False,,Thu May 20 21:54:27 +0000 2010,0,0,0.0,0.0
712787119,on a christian holy day shows how un christian he really is by mentioning daca truly amazing w…,Sun Apr 01 17:17:52 +0000 2018,,1154,1813,False,"Las Vegas, NV",Mon Jul 23 17:26:50 +0000 2012,0,0,0.2,0.275
148552254,dan gt;our buggy code-explains 47 vs…,Sun Apr 01 17:17:52 +0000 2018,,906,826,False,,Thu May 27 00:36:36 +0000 2010,0,0,0.0,0.0
835245736988147712,geez,Sun Apr 01 17:17:57 +0000 2018,,1468,1693,False,"Florida, USA",Fri Feb 24 21:51:16 +0000 2017,0,0,0.0,0.0
934263629188345856,which fox talking head set off this morning with bs talk of illegal immigrant caravans and will trump even…,Sun Apr 01 17:18:06 +0000 2018,,7,6,False,NYC,Sat Nov 25 03:33:01 +0000 2017,0,0,-0.5,0.5
34918186,i’m in the hospital but can’t resist to tweet was lead and became doctor now he’s the…,Sun Apr 01 17:18:08 +0000 2018,,1158,2546,False,LV area,Fri Apr 24 13:01:37 +0000 2009,0,0,0.0,0.0
1258047614,trump in palm beach president family leave easter service before final hymn,Sun Apr 01 17:18:11 +0000 2018,,202,401,False,,Sun Mar 10 21:57:09 +0000 2013,0,0,0.0,1.0
863261922,i am surprised church didn't burst into flames when entered but unlike the a church w…,Sun Apr 01 17:18:11 +0000 2018,,4256,4397,False,#StrongerThanM.S.,Fri Oct 05 15:54:09 +0000 2012,0,0,0.1,0.9
4244457140,happy easter😇🤗🙏,Sun Apr 01 17:18:12 +0000 2018,,6807,6056,False,United States,Sun Nov 15 10:11:05 +0000 2015,0,0,0.8,1.0
1258047614,no more daca deal trump says as he threatens to stop nafta if mexico doesn't better secure,Sun Apr 01 17:18:12 +0000 2018,,202,401,False,,Sun Mar 10 21:57:09 +0000 2013,0,0,0.21666666666666667,0.5333333333333333
1258047614,donald trump jr is getting ready for the single life,Sun Apr 01 17:18:13 +0000 2018,,202,401,False,,Sun Mar 10 21:57:09 +0000 2013,0,0,0.0642857142857143,0.35714285714285715
1258047614,president trump no more daca deal gop must go nuclear,Sun Apr 01 17:18:13 +0000 2018,,202,401,False,,Sun Mar 10 21:57:09 +0000 2013,0,0,-0.25,0.5
1258047614,"“no more daca deal,” trump says as he threatens to “stop” nafta if mexico doesn't better secure",Sun Apr 01 17:18:14 +0000 2018,,202,401,False,,Sun Mar 10 21:57:09 +0000 2013,0,0,0.21666666666666667,0.5333333333333333
1258047614,if trump declares war on amazon who wins,Sun Apr 01 17:18:15 +0000 2018,,202,401,False,,Sun Mar 10 21:57:09 +0000 2013,0,0,0.3,0.2
813462112278368256,there’s a piece in today’s it’s titled “trump’s christian soldiers” in the print version)…,Sun Apr 01 17:18:19 +0000 2018,,2224,2792,False,,Mon Dec 26 19:10:55 +0000 2016,0,0,0.0,0.0
3325766994,is right is only beneficial to mexico mexico is mad their us cash cow will be no more,Sun Apr 01 17:18:20 +0000 2018,,88,118,False,,Sun Aug 23 06:14:43 +0000 2015,0,0,-0.14452380952380953,0.6404761904761904
174786533,faith and the poor today 3pm cst listen live …,Sun Apr 01 17:18:35 +0000 2018,,11843,17089,False,United States,Wed Aug 04 20:37:38 +0000 2010,0,0,-0.13181818181818183,0.55
522537060,sheriff secret service investigating vandalism at golf club in florida cnn,Sun Apr 01 17:18:39 +0000 2018,,54621,3790,False,United States,Mon Mar 12 19:58:19 +0000 2012,0,0,-0.4,0.7
3069601571,very soon you won't be able to hide the fact that is the greatest president in modern history ho…,Sun Apr 01 17:18:40 +0000 2018,,63,157,False,,Wed Mar 04 10:20:18 +0000 2015,0,0,0.475,0.55625
174786533,faith and the poor today 3pm cst listen live …,Sun Apr 01 17:18:47 +0000 2018,,11843,17089,False,United States,Wed Aug 04 20:37:38 +0000 2010,0,0,-0.13181818181818183,0.55
162301746,says “no more deal!” via,Sun Apr 01 17:18:52 +0000 2018,,48271,15714,False,USA,Sat Jul 03 07:22:14 +0000 2010,0,0,-0.3125,0.5
565857377,and his administration have nothing but themselves to blame yet he acts like a spoiled…,Sun Apr 01 17:18:55 +0000 2018,,419,984,False,"Catawissa, PA",Sun Apr 29 00:43:17 +0000 2012,0,0,0.0,0.0
174786533,faith and the poor today 3pm cst listen live …,Sun Apr 01 17:18:57 +0000 2018,,11843,17089,False,United States,Wed Aug 04 20:37:38 +0000 2010,0,0,-0.13181818181818183,0.55
734976798505590785,our are military doesn’t serve politicians they serve the amp …,Sun Apr 01 17:18:57 +0000 2018,,1658,2739,False,,Tue May 24 05:18:18 +0000 2016,0,0,-0.1,0.1
1689794137,april fools i woke up and somebody tells me that is our i thought it was an april fools joke unti…,Sun Apr 01 17:19:04 +0000 2018,,87,166,False,Corvallis,Thu Aug 22 02:13:01 +0000 2013,0,0,0.0,0.0
2269619268,warns inhabitants of world's largest concentration camp that they face execution elimination and genocide…,Sun Apr 01 17:19:05 +0000 2018,,25190,19055,False,Greater NYC,Tue Dec 31 00:42:52 +0000 2013,0,0,0.0,0.0
